date,temp_max_c,temp_min_c,rain_mm
2023-04-13,35.1,18.9,0.0
2023-04-14,35.2,20.1,0.0
2023-04-15,34.0,19.7,0.0
2023-04-16,34.3,19.5,0.0
2023-04-17,34.6,19.5,0.0
2023-04-18,34.9,20.5,0.0
2023-04-19,35.5,21.0,0.0
2023-04-20,34.9,20.6,0.0
2023-04-21,33.9,21.4,0.0
2023-04-22,33.4,21.1,0.0
2023-04-23,33.3,21.4,0.0
2023-04-24,33.8,21.5,0.1
2023-04-25,32.1,22.1,2.1
2023-04-26,33.2,21.1,0.8
2023-04-27,33.7,21.1,0.1
2023-04-28,32.8,21.3,0.3
2023-04-29,31.8,20.9,4.5
2023-04-30,31.9,20.3,17.8
2023-05-01,29.5,19.4,3.8
2023-05-02,29.6,20.6,2.5
2023-05-03,27.0,19.8,5.2
2023-05-04,28.6,19.8,1.0
2023-05-05,27.7,20.0,0.7
2023-05-06,29.8,20.4,8.7
2023-05-07,26.1,20.1,4.1
2023-05-08,29.3,21.0,19.8
2023-05-09,31.0,19.1,9.6
2023-05-10,32.0,19.4,0.0
2023-05-11,32.6,20.4,6.7
2023-05-12,31.8,20.9,0.2
2023-05-13,30.9,21.5,2.1
2023-05-14,32.4,20.5,0.0
2023-05-15,33.0,21.2,0.0
2023-05-16,33.0,19.8,0.0
2023-05-17,32.6,21.9,0.0
2023-05-18,34.2,21.5,0.1
2023-05-19,34.2,21.7,0.0
2023-05-20,33.3,21.2,0.1
2023-05-21,31.6,21.8,7.3
2023-05-22,31.6,20.4,1.6
2023-05-23,32.4,19.8,1.0
2023-05-24,31.8,21.1,6.6
2023-05-25,31.3,20.9,1.4
2023-05-26,31.3,20.8,0.0
2023-05-27,31.4,20.5,0.5
2023-05-28,32.3,21.1,0.0
2023-05-29,32.6,21.4,1.8
2023-05-30,30.0,21.5,36.6
2023-05-31,30.6,21.2,20.3
2023-06-01,31.0,20.7,3.1
2023-06-02,30.3,20.8,0.0
2023-06-03,31.6,20.9,0.4
2023-06-04,30.0,21.2,0.0
2023-06-05,30.8,21.0,0.1
2023-06-06,31.3,21.3,0.3
2023-06-07,31.6,21.2,0.0
2023-06-08,31.6,20.6,0.0
2023-06-09,31.4,20.3,5.5
2023-06-10,30.8,20.1,0.7
2023-06-11,30.8,20.6,0.2
2023-06-12,30.5,20.3,13.0
2023-06-13,30.8,20.1,1.8
2023-06-14,30.7,20.0,1.1
2023-06-15,31.6,19.9,0.0
2023-06-16,32.0,20.8,0.0
2023-06-17,31.4,19.9,0.2
2023-06-18,30.8,21.2,1.0
2023-06-19,28.4,20.5,2.4
2023-06-20,26.3,21.4,18.5
2023-06-21,29.4,20.3,13.6
2023-06-22,29.1,20.8,3.7
2023-06-23,28.9,20.3,0.5
2023-06-24,28.1,20.3,3.6
2023-06-25,29.1,19.3,0.9
2023-06-26,28.7,20.2,0.2
2023-06-27,28.8,19.4,2.3
2023-06-28,28.9,19.8,2.4
2023-06-29,28.7,19.5,9.1
2023-06-30,29.8,20.1,1.7
2023-07-01,29.3,19.8,0.7
2023-07-02,28.9,20.5,4.7
2023-07-03,28.9,20.3,8.3
2023-07-04,26.4,20.0,14.9
2023-07-05,26.5,20.1,12.3
2023-07-06,25.2,19.6,15.3
2023-07-07,26.7,19.4,4.9
2023-07-08,26.9,19.9,1.8
2023-07-09,27.9,20.1,4.6
2023-07-10,26.4,19.6,4.3
2023-07-11,26.0,20.0,0.7
2023-07-12,28.0,19.4,1.7
2023-07-13,25.4,19.6,6.2
2023-07-14,27.5,19.8,2.4
2023-07-15,28.1,19.3,0.6
2023-07-16,27.7,19.6,1.3
2023-07-17,27.5,19.5,2.5
2023-07-18,27.9,20.4,0.8
2023-07-19,26.6,20.4,1.1
2023-07-20,27.2,20.4,1.6
2023-07-21,27.6,20.1,2.3
2023-07-22,25.6,20.6,8.4
2023-07-23,26.0,20.3,9.7
2023-07-24,25.7,19.8,12.7
2023-07-25,23.4,19.8,13.5
2023-07-26,23.2,19.3,19.3
2023-07-27,27.1,19.6,2.3
2023-07-28,28.2,19.0,1.5
2023-07-29,27.8,19.5,1.0
2023-07-30,28.0,18.6,0.7
2023-07-31,28.7,19.4,1.3
2023-08-01,28.2,19.7,0.4
2023-08-02,28.0,19.5,0.0
2023-08-03,28.0,19.6,1.0
2023-08-04,28.6,19.1,1.1
2023-08-05,28.7,19.4,1.2
2023-08-06,28.8,19.4,0.3
2023-08-07,29.0,19.5,0.9
2023-08-08,28.9,19.2,0.6
2023-08-09,29.1,19.2,1.1
2023-08-10,28.7,19.9,0.5
2023-08-11,28.4,20.3,0.6
2023-08-12,29.7,20.1,0.3
2023-08-13,29.3,19.6,0.1
2023-08-14,29.2,20.6,0.4
2023-08-15,29.4,19.0,0.5
2023-08-16,30.8,19.1,0.0
2023-08-17,30.7,20.1,0.6
2023-08-18,30.1,19.8,1.1
2023-08-19,28.9,19.9,7.3
2023-08-20,30.0,19.4,0.8
2023-08-21,30.5,19.4,0.0
2023-08-22,30.7,20.3,0.8
2023-08-23,30.6,20.5,0.0
2023-08-24,30.5,20.0,0.0
2023-08-25,31.0,19.7,0.0
2023-08-26,31.0,19.9,3.8
2023-08-27,30.6,20.5,0.1
2023-08-28,31.4,20.5,0.0
2023-08-29,31.0,20.8,0.7
2023-08-30,31.4,19.9,12.5
2023-08-31,28.8,19.9,8.8
2023-09-01,30.2,20.0,9.2
2023-09-02,29.2,20.2,11.8
2023-09-03,28.3,20.0,0.0
2023-09-04,26.9,20.3,1.2
2023-09-05,25.8,19.5,1.5
2023-09-06,28.2,20.4,1.3
2023-09-07,28.7,20.4,4.7
2023-09-08,28.1,20.2,2.1
2023-09-09,29.0,19.7,1.1
2023-09-10,28.6,19.5,2.0
2023-09-11,27.6,19.6,1.6
2023-09-12,28.8,20.0,2.5
2023-09-13,28.9,19.2,4.1
2023-09-14,28.8,19.1,0.6
2023-09-15,28.8,19.7,3.5
2023-09-16,28.6,20.0,5.8
2023-09-17,26.8,19.9,7.5
2023-09-18,28.8,19.5,4.8
2023-09-19,28.7,19.7,1.0
2023-09-20,28.7,19.1,0.3
2023-09-21,27.0,19.6,0.2
2023-09-22,28.6,19.6,6.2
2023-09-23,29.0,19.9,6.5
2023-09-24,27.1,19.9,7.5
2023-09-25,26.9,19.5,1.1
2023-09-26,28.4,19.5,1.8
2023-09-27,27.9,19.7,11.5
2023-09-28,27.1,19.0,9.4
2023-09-29,27.5,19.8,5.7
2023-09-30,28.2,19.5,2.7
2023-10-01,27.5,20.3,1.1
2023-10-02,28.1,19.8,0.3
2023-10-03,28.2,19.1,0.1
2023-10-04,28.2,19.0,0.4
2023-10-05,27.5,19.7,2.2
2023-10-06,29.5,20.2,1.5
2023-10-07,29.3,20.0,0.8
2023-10-08,29.7,20.2,14.4
2023-10-09,27.8,19.2,19.3
2023-10-10,28.7,19.5,1.9
2023-10-11,29.2,19.8,1.0
2023-10-12,30.0,19.9,0.3
2023-10-13,29.4,18.5,0.0
2023-10-14,29.2,18.4,0.0
2023-10-15,30.7,19.2,0.0
2023-10-16,30.0,20.8,0.4
2023-10-17,30.0,20.5,0.3
2023-10-18,30.4,19.1,0.0
2023-10-19,30.8,17.6,0.0
2023-10-20,31.1,18.9,0.0
2023-10-21,31.4,19.8,0.0
2023-10-22,31.6,19.1,0.0
2023-10-23,30.4,18.3,0.0
2023-10-24,29.9,17.0,0.0
2023-10-25,30.0,17.1,0.0
2023-10-26,30.0,16.5,0.0
2023-10-27,30.7,18.6,0.0
2023-10-28,30.9,20.3,0.0
2023-10-29,29.5,20.2,6.1
2023-10-30,28.7,19.5,4.1
2023-10-31,28.8,19.5,1.4
2023-11-01,29.4,18.9,1.3
2023-11-02,29.6,18.4,0.6
2023-11-03,30.0,20.7,2.0
2023-11-04,28.0,19.6,4.8
2023-11-05,27.8,19.3,22.6
2023-11-06,27.8,19.0,26.6
2023-11-07,27.1,18.9,9.2
2023-11-08,27.4,20.1,13.2
2023-11-09,27.2,19.6,6.4
2023-11-10,27.3,19.6,0.9
2023-11-11,28.1,16.9,0.0
2023-11-12,27.6,15.9,0.0
2023-11-13,27.2,16.0,0.0
2023-11-14,24.1,18.0,0.7
2023-11-15,27.4,18.2,1.0
2023-11-16,28.8,18.4,0.0
2023-11-17,29.7,19.0,0.0
2023-11-18,29.4,18.9,0.0
2023-11-19,29.2,17.3,0.0
2023-11-20,28.7,17.4,0.1
2023-11-21,28.4,19.0,3.5
2023-11-22,28.2,19.8,1.7
2023-11-23,27.1,19.6,5.4
2023-11-24,27.2,19.5,3.7
2023-11-25,27.5,19.5,1.5
2023-11-26,26.8,18.7,0.6
2023-11-27,26.5,19.4,1.9
2023-11-28,27.7,19.4,0.7
2023-11-29,28.2,19.7,0.5
2023-11-30,27.9,18.5,0.2
2023-12-01,28.0,19.3,2.9
2023-12-02,28.2,17.4,1.2
2023-12-03,26.5,19.6,2.8
2023-12-04,24.0,19.8,0.0
2023-12-05,28.5,18.5,0.0
2023-12-06,28.4,17.1,0.0
2023-12-07,28.9,18.4,0.1
2023-12-08,28.4,19.8,1.9
2023-12-09,27.1,20.0,1.9
2023-12-10,28.3,18.9,0.0
2023-12-11,27.8,18.2,0.2
2023-12-12,28.1,18.4,0.0
2023-12-13,26.6,16.3,0.0
2023-12-14,26.2,16.8,0.0
2023-12-15,28.4,16.4,0.0
2023-12-16,28.6,18.8,0.7
2023-12-17,26.5,18.3,0.2
2023-12-18,26.6,18.5,0.0
2023-12-19,27.0,17.8,0.0
2023-12-20,27.0,17.1,0.0
2023-12-21,28.5,16.9,0.0
2023-12-22,28.5,17.8,0.0
2023-12-23,28.3,16.2,0.0
2023-12-24,28.9,14.0,0.0
2023-12-25,28.5,17.5,0.0
2023-12-26,28.0,14.5,0.0
2023-12-27,28.2,14.9,0.0
2023-12-28,28.0,15.4,0.0
2023-12-29,27.9,16.6,0.0
2023-12-30,27.8,17.4,0.0
2023-12-31,27.9,16.8,0.0
2024-01-01,28.4,16.6,0.0
2024-01-02,27.6,18.2,0.0
2024-01-03,27.4,16.4,0.0
2024-01-04,25.5,18.2,2.7
2024-01-05,27.0,18.6,0.2
2024-01-06,28.7,19.3,1.2
2024-01-07,27.8,17.0,0.0
2024-01-08,23.5,18.4,2.4
2024-01-09,26.6,18.8,1.0
2024-01-10,25.0,17.2,0.0
2024-01-11,27.8,17.0,0.0
2024-01-12,27.3,15.6,0.0
2024-01-13,28.5,15.8,0.0
2024-01-14,28.4,16.9,0.0
2024-01-15,28.2,15.6,0.0
2024-01-16,28.3,15.7,0.0
2024-01-17,28.4,15.9,0.0
2024-01-18,28.9,16.6,0.0
2024-01-19,29.4,17.5,0.0
2024-01-20,29.2,16.6,0.0
2024-01-21,29.2,17.0,0.0
2024-01-22,29.2,17.0,0.0
2024-01-23,29.1,17.0,0.0
2024-01-24,29.7,17.3,0.0
2024-01-25,28.6,17.6,0.0
2024-01-26,28.3,16.9,0.0
2024-01-27,28.4,16.2,0.0
2024-01-28,28.4,16.0,0.0
2024-01-29,28.2,16.7,0.0
2024-01-30,29.2,15.1,0.0
2024-01-31,29.6,16.8,0.0
2024-02-01,30.0,18.4,0.0
2024-02-02,30.6,18.9,0.0
2024-02-03,30.4,19.4,0.0
2024-02-04,29.7,17.9,0.0
2024-02-05,30.6,16.7,0.0
2024-02-06,32.2,15.8,0.0
2024-02-07,32.6,16.8,0.0
2024-02-08,32.9,17.0,0.0
2024-02-09,32.3,17.1,0.0
2024-02-10,30.8,17.1,0.0
2024-02-11,30.5,17.4,0.0
2024-02-12,30.8,15.8,0.0
2024-02-13,30.7,16.4,0.0
2024-02-14,30.7,17.9,0.0
2024-02-15,30.8,17.0,0.0
2024-02-16,29.8,16.7,0.0
2024-02-17,31.3,17.1,0.0
2024-02-18,32.1,17.6,0.0
2024-02-19,31.0,17.3,0.0
2024-02-20,31.6,18.8,0.0
2024-02-21,32.1,19.7,0.0
2024-02-22,32.4,19.4,0.0
2024-02-23,32.7,18.5,0.0
2024-02-24,31.8,19.5,0.0
2024-02-25,32.1,20.2,0.0
2024-02-26,31.2,17.8,0.0
2024-02-27,31.1,18.0,0.0
2024-02-28,32.6,17.2,0.0
2024-02-29,32.2,16.4,0.0
2024-03-01,32.4,16.7,0.0
2024-03-02,32.5,17.6,0.0
2024-03-03,32.7,18.4,0.0
2024-03-04,34.4,18.9,0.0
2024-03-05,34.3,18.9,0.0
2024-03-06,34.5,20.0,0.0
2024-03-07,34.5,19.9,0.0
2024-03-08,33.6,20.8,0.0
2024-03-09,33.4,20.5,0.0
2024-03-10,33.3,22.3,0.0
2024-03-11,33.9,20.8,0.0
2024-03-12,34.2,20.3,0.0
2024-03-13,34.6,21.7,0.0
2024-03-14,34.1,21.7,0.0
2024-03-15,34.8,21.8,0.0
2024-03-16,35.5,22.6,0.0
2024-03-17,34.6,20.6,0.0
2024-03-18,34.8,20.0,0.0
2024-03-19,34.4,20.8,0.0
2024-03-20,35.2,20.2,0.0
2024-03-21,32.7,20.0,0.0
2024-03-22,34.1,20.0,0.0
2024-03-23,34.6,19.4,0.0
2024-03-24,35.0,19.7,0.0
2024-03-25,35.5,19.3,0.0
2024-03-26,35.5,19.9,0.0
2024-03-27,35.0,18.9,0.0
2024-03-28,35.3,19.8,0.0
2024-03-29,36.0,21.3,0.0
2024-03-30,35.7,20.7,0.0
2024-03-31,35.5,20.2,0.0
2024-04-01,36.1,20.4,0.0
2024-04-02,36.8,22.7,0.0
2024-04-03,36.7,21.7,0.0
2024-04-04,36.5,22.0,0.0
2024-04-05,37.5,22.3,0.0
2024-04-06,37.4,21.4,0.0
2024-04-07,37.1,22.4,0.0
2024-04-08,37.0,21.6,0.0
2024-04-09,35.4,21.5,0.0
2024-04-10,35.6,20.7,0.0
2024-04-11,35.7,20.6,0.0
2024-04-12,34.7,21.9,0.1
2024-04-13,35.0,21.4,0.0
2024-04-14,35.3,20.7,0.0
2024-04-15,36.0,20.7,0.0
2024-04-16,36.3,19.9,0.0
2024-04-17,37.6,22.7,0.0
2024-04-18,37.8,22.9,0.0
2024-04-19,38.1,24.1,0.0
2024-04-20,37.2,23.8,0.0
2024-04-21,37.1,22.9,0.0
2024-04-22,37.7,23.1,0.0
2024-04-23,37.3,22.2,0.0
2024-04-24,36.9,22.0,0.0
2024-04-25,37.5,22.6,0.0
2024-04-26,37.2,22.6,0.0
2024-04-27,37.7,21.4,0.0
2024-04-28,38.6,22.3,0.0
